case,corr_full_sum,count,dataset,full_mean,left_mean,mae,max,mean,min,nmae,p0,p0_1,p1,p100,p25,p5,p50,p75,p95,p99,p99_9,prefix,right_mean,root,signed_mean,signed_std,std,sum,sum_mean,sum_over_full_mean_ratio
Bone_0498,0.9944294885188099,262144,old2D,2.3137714862823486,2.181523561477661,2.155477285385132,5.009287357330322,2.155477429483417,1.9555911421775818e-05,0.9315860867500305,1.9555911421775818e-05,0.006772233245894313,0.044847200587391854,5.009287357330322,0.47184059768915176,0.0672811061143875,2.5655250549316406,3.3320903182029724,3.920164704322813,4.436549353599548,4.8067024917602605,std,2.2868642807006836,D:\nnunet\2D,2.154616117477417,1.396162986755371,1.3948333140426918,565045.4752745009,4.468387603759766,1.9312138557434082
Bone_0498,0.9950359441458533,262144,old2D,2.3881642818450928,2.3065481185913086,2.262216329574585,5.159617900848389,2.2622161877647073,2.333521842956543e-05,0.9472616314888,2.333521842956543e-05,0.005811805233359338,0.047115619629621505,5.159617900848389,0.6517522782087326,0.06757558546960354,2.696268320083618,3.3955485820770264,3.9789885878562927,4.4847432184219365,4.87522444677353,aug,2.3437952995300293,D:\nnunet\2D,2.262179136276245,1.401052713394165,1.4009926016099126,593026.4003253914,4.650343894958496,1.9472461938858032
Bone_0499,0.9929597047108574,262144,old2D,2.0893802642822266,1.858601689338684,2.012927293777466,4.943745136260986,2.012927178710257,1.48045364767313e-06,0.9634086489677429,1.48045364767313e-06,0.0002064125742763281,0.00812172781676054,4.943745136260986,0.7309307605028152,0.025720926932990554,2.269290566444397,3.0821078419685364,3.768381142616272,4.2272419214248655,4.587221653461496,std,2.2407541275024414,D:\nnunet\2D,2.0099754333496094,1.2944694757461548,1.289874941824804,527676.7823358217,4.099355697631836,1.9619959592819214
Bone_0499,0.9925475625523069,262144,old2D,2.0802395343780518,1.8554024696350098,2.0097155570983887,5.073207855224609,2.0097155172393153,4.3958425521850586e-07,0.9660977125167847,4.3958425521850586e-07,0.00025109762206557216,0.006387054622173309,5.073207855224609,0.7487254738807678,0.02734125042334199,2.25120747089386,3.0789077281951904,3.7627973556518555,4.216498961448671,4.613927963256838,aug,2.2336843013763428,D:\nnunet\2D,2.0088469982147217,1.2864007949829102,1.28504398879358,526834.8645511831,4.089087009429932,1.9656808376312256
Bone_0500,0.9941191591665233,262144,old2D,2.3610808849334717,2.1856749057769775,2.2264294624328613,5.098926544189453,2.2264296050930135,2.2724270820617676e-07,0.9429704546928406,2.2724270820617676e-07,0.0007866282789036633,0.007504707830958068,5.098926544189453,0.5841351300477982,0.0326981730759144,2.6871414184570312,3.3847115635871887,3.945050525665282,4.258398585319519,4.726973039627086,std,2.399463415145874,D:\nnunet\2D,2.224057197570801,1.404162883758545,1.40039820693102,583645.1623975029,4.58513879776001,1.9419660568237305
Bone_0500,0.9925133367739155,262144,old2D,2.3668503761291504,2.189772367477417,2.233236074447632,5.2639479637146,2.2332361577594817,5.3942203521728516e-06,0.9435476064682007,5.3942203521728516e-06,0.0023695994038134814,0.015207211216911673,5.2639479637146,0.6236686408519745,0.04700952470302582,2.701905131340027,3.3834973573684692,3.95051040649414,4.329830837249756,4.851219025611897,aug,2.4061198234558105,D:\nnunet\2D,2.229041337966919,1.4105651378631592,1.4039146598554133,585429.4593397016,4.595892429351807,1.9417756795883179
Bone_0501,0.9944188360703696,262144,old2D,2.440478563308716,2.1843132972717285,2.338198184967041,5.340879440307617,2.338198265945816,3.546476364135742e-06,0.9580900073051453,3.546476364135742e-06,0.0015008272770792254,0.01553500510752201,5.340879440307617,0.8159752786159515,0.10342711135745052,2.781699299812317,3.470633804798126,4.018725824356079,4.446828145980836,4.807340811729433,std,2.593893527984619,D:\nnunet\2D,2.337728500366211,1.380078911781311,1.3792829156729405,612944.6462280999,4.778206825256348,1.957897424697876
Bone_0501,0.9935202673023754,262144,old2D,2.4392294883728027,2.18780255317688,2.3397376537323,5.323182106018066,2.3397374672659126,1.5310943126678467e-06,0.9592117667198181,1.5310943126678467e-06,0.0012730757449753583,0.013963276138529181,5.323182106018066,0.8446643650531769,0.0707279115915299,2.79849910736084,3.468453347682953,4.0224237680435175,4.460447039604188,4.807444594383246,aug,2.5904595851898193,D:\nnunet\2D,2.3390328884124756,1.3858811855316162,1.3846911370722088,613348.1386189554,4.778262138366699,1.9589227437973022
Bone_0502,0.9934632119116334,262144,old2D,2.3994550704956055,2.1023848056793213,2.3547420501708984,4.827973365783691,2.3547424217430217,5.960464477539063e-08,0.9813648462295532,5.960464477539063e-08,0.00014235545054543764,0.0015696662361733612,4.827973365783691,1.7276170253753662,0.06717721819877628,2.5851986408233643,3.236324369907379,3.830938601493835,4.181674466133118,4.550601549148577,std,2.6517786979675293,D:\nnunet\2D,2.354708433151245,1.1325697898864746,1.1324989135747605,617281.5974054027,4.754164218902588,1.981351613998413
Bone_0502,0.9939516902851797,262144,old2D,2.398702383041382,2.1112987995147705,2.3500874042510986,4.886712074279785,2.3500872344394828,1.3550743460655212e-07,0.9797326326370239,1.3550743460655212e-07,9.354096109746025e-05,0.0010280207952018828,4.886712074279785,1.7450152039527893,0.027772463113069575,2.5930097103118896,3.241904377937317,3.836227262020111,4.212024726867677,4.573217628479009,aug,2.6374688148498535,D:\nnunet\2D,2.350065231323242,1.1547316312789917,1.1546860135844224,616061.2679849038,4.748767375946045,1.9797234535217285
Bone_0503,0.9942181578857764,262144,old2D,2.2349088191986084,2.0444202423095703,2.1459832191467285,4.964463710784912,2.1459834899630437,5.4836273193359375e-06,0.9602106213569641,5.4836273193359375e-06,0.01589175482839346,0.03906245179474354,4.964463710784912,0.5592557489871979,0.0675137344747782,2.5632362365722656,3.2508753538131714,3.9652723312377924,4.309293961524964,4.7102050752639775,std,2.3331401348114014,D:\nnunet\2D,2.142651081085205,1.3706995248794556,1.36547641165974,562556.6959928721,4.377560138702393,1.9587198495864868
Bone_0503,0.9894971598325593,262144,old2D,2.391861915588379,2.239842653274536,2.3251287937164307,5.120420932769775,2.32512907953911,0.00044482946395874023,0.9720999002456665,0.00044482946395874023,0.028000915449112655,0.041419358626008033,5.120420932769775,1.0310393273830414,0.06321966946125031,2.756318211555481,3.388695001602173,4.02755126953125,4.406433181762695,4.80392591714859,aug,2.4771106243133545,D:\nnunet\2D,2.3250906467437744,1.3631269931793213,1.3630624119022918,609518.6374267004,4.716952800750732,1.9720840454101562
Bone_0504,0.9952671749483862,262144,old2D,2.286292791366577,2.142040967941284,2.1480929851531982,5.191969871520996,2.1480928513734234,1.4662742614746094e-05,0.9395527839660645,1.4662742614746094e-05,0.0018851863518357277,0.01576804041862488,5.191969871520996,0.3169332817196846,0.04430843964219093,2.5507333278656006,3.396067440509796,4.040442252159119,4.495252380371095,4.856734572887426,std,2.290386199951172,D:\nnunet\2D,2.146134614944458,1.4656083583831787,1.4627361586526846,563109.6524304347,4.432427406311035,1.938696265220642
Bone_0504,0.9918119435481042,262144,old2D,2.445908308029175,2.2905352115631104,2.322564125061035,5.3375678062438965,2.3225644405820702,2.551451325416565e-05,0.9495711922645569,2.551451325416565e-05,0.009096853155642749,0.027643271051347257,5.3375678062438965,1.056227445602417,0.1112604767084122,2.685141921043396,3.4734990000724792,4.0591515541076655,4.517096090316773,4.92522995185853,aug,2.4779372215270996,D:\nnunet\2D,2.322563886642456,1.3749361038208008,1.3749361289960953,608846.3327119462,4.768472671508789,1.9495713710784912
Bone_0505,0.9936962994033149,262144,old2D,1.8735672235488892,1.6750097274780273,1.8361269235610962,5.662769794464111,1.8361268505221127,1.1259689927101135e-06,0.9800165891647339,1.1259689927101135e-06,0.0006342675620689989,0.009125343812629581,5.662769794464111,0.27306514978408813,0.03432691358029843,2.138872981071472,2.931251585483551,3.7223651289939874,4.225227699279787,4.831415853977203,std,2.0315914154052734,D:\nnunet\2D,1.8330339193344116,1.3303459882736206,1.3260739942644488,481329.6371032687,3.706601142883301,1.9783656597137451
Bone_0505,0.9896219947842071,262144,old2D,1.9814047813415527,1.8200161457061768,1.972081184387207,5.562826156616211,1.9720810950628191,6.520748138427734e-05,0.995294451713562,6.520748138427734e-05,0.01566615544818342,0.024637161418795586,5.562826156616211,0.4029463231563568,0.03712803944945336,2.335304617881775,3.0313075184822083,3.800435531139373,4.32325481414795,4.84518782949449,aug,2.1334340572357178,D:\nnunet\2D,1.9720453023910522,1.3408243656158447,1.3407715492413017,516969.22658414766,3.9534499645233154,1.9952763319015503
Bone_0506,0.99394098009343,262144,old2D,2.0467441082000732,1.9312975406646729,1.8953882455825806,4.868743419647217,1.895388370515993,1.30385160446167e-07,0.9260456562042236,1.30385160446167e-07,9.09402221441269e-05,0.000955436779768206,4.868743419647217,0.4564816728234291,0.017601245269179347,2.2476632595062256,2.9535247683525085,3.659039545059204,4.084061875343322,4.4951216444969315,std,2.010573387145996,D:\nnunet\2D,1.895126223564148,1.281043529510498,1.2806556502081972,496864.6890005445,3.94187068939209,1.9259226322174072
Bone_0506,0.9924763940125182,262144,old2D,2.0884604454040527,1.983079433441162,1.9552704095840454,5.237921237945557,1.9552707321669442,5.252659320831299e-07,0.936224102973938,5.252659320831299e-07,0.00011163266375660898,0.001204690895974636,5.237921237945557,0.6676800847053528,0.02713492093607784,2.255386710166931,2.98555588722229,3.6830429911613463,4.069244480133057,4.494267863273622,aug,2.0604214668273926,D:\nnunet\2D,1.9550400972366333,1.2513222694396973,1.250962355433382,512562.49081317143,4.043501377105713,1.9361158609390259
Bone_0507,0.9951952924597377,262144,old2D,2.2880964279174805,2.1772799491882324,2.1302690505981445,5.0074052810668945,2.1302688609131906,4.6133995056152344e-05,0.9310224056243896,4.6133995056152344e-05,0.024781602263450622,0.04773807473480701,5.0074052810668945,0.47464029490947723,0.06876800172030927,2.4888328313827515,3.3527708649635315,4.0832381486892695,4.4736834096908575,4.805635920524598,std,2.240903377532959,D:\nnunet\2D,2.130087375640869,1.426073431968689,1.4258017595267265,558437.2002752274,4.418182849884033,1.9309425354003906
Bone_0507,0.993270008710664,262144,old2D,2.3237226009368896,2.2288503646850586,2.1509459018707275,5.255221366882324,2.1509459447951116,4.5299530029296875e-06,0.9256466031074524,4.5299530029296875e-06,0.010592122077941895,0.04705322876572609,5.255221366882324,0.4298510104417801,0.06728592440485955,2.5434387922286987,3.381822943687439,4.1052358627319325,4.5406715869903564,4.924039028167733,aug,2.245290994644165,D:\nnunet\2D,2.150418996810913,1.4570574760437012,1.4562794565512815,563857.5737523697,4.474141597747803,1.925419807434082
Bone_0508,0.995200978210399,262144,old2D,2.0601859092712402,1.9080294370651245,1.9303948879241943,4.976003646850586,1.930394702195784,6.639957427978516e-05,0.9370003342628479,6.639957427978516e-05,0.021403122663497927,0.04626659076660872,4.976003646850586,0.29972413182258606,0.07475011125206947,2.2856335639953613,3.101280450820923,3.7884823083877555,4.123078632354737,4.54866522502903,std,2.081937074661255,D:\nnunet\2D,1.9297809600830078,1.3562620878219604,1.3553881033384039,506041.3888124116,3.989966869354248,1.9367023706436157
Bone_0508,0.9765269918139386,262144,old2D,2.4271185398101807,2.221298933029175,2.2913832664489746,5.2061767578125,2.2913832557460267,0.0002143383026123047,0.9440755248069763,0.0002143383026123047,0.046976906232535844,0.09568869620561599,5.2061767578125,1.2161125838756561,0.23608123362064362,2.5939258337020874,3.274275302886963,3.870528888702392,4.2906327724456785,4.7047878994941845,aug,2.4947235584259033,D:\nnunet\2D,2.2889039516448975,1.2044273614883423,1.1997039184832816,600672.3721942864,4.716022491455078,1.9430540800094604
Bone_0509,0.9928857751452368,262144,old2D,2.5232062339782715,2.3031089305877686,2.3842666149139404,5.033407211303711,2.3842664529137334,5.926936864852905e-06,0.9449352622032166,5.926936864852905e-06,0.0019516298267990351,0.0180252437107265,5.033407211303711,1.2213206589221954,0.12539376392960552,2.8000621795654297,3.4174779653549194,3.951532673835754,4.359169921875001,4.7589391436577,std,2.6039087772369385,D:\nnunet\2D,2.3838119506835938,1.312642216682434,1.3118161125292749,625021.1450326177,4.907017707824707,1.944754958152771
Bone_0509,0.9578913379760967,262144,old2D,3.0983009338378906,2.813681125640869,2.85396409034729,5.393586158752441,2.853964126054734,5.0067901611328125e-05,0.9211384654045105,5.0067901611328125e-05,0.07038254404067994,0.39023079633712765,5.393586158752441,2.2209677696228027,0.8883738160133362,3.1037888526916504,3.6133577823638916,4.0560542821884145,4.585692305564881,5.005205044269576,aug,3.1381657123565674,D:\nnunet\2D,2.8535468578338623,1.0103068351745605,1.0091257880474684,748149.5718604922,5.951847553253174,1.9210036993026733
Bone_0510,0.9945026722434426,262144,old2D,2.009835720062256,1.8899263143539429,1.89065420627594,5.323161602020264,1.8906543494298838,7.867813110351562e-06,0.940700888633728,7.867813110351562e-06,0.0011833293866366148,0.008727716617286205,5.323161602020264,0.24306419491767883,0.025063897483050823,2.245408773422241,3.0615583658218384,3.881188297271728,4.253823766708375,4.772300191879279,std,2.008263349533081,D:\nnunet\2D,1.888353943824768,1.391002893447876,1.3878743207245559,495623.69377694745,3.8981893062591553,1.9395562410354614
Bone_0510,0.9839841066870787,262144,old2D,2.0878524780273438,2.029728412628174,2.0075128078460693,5.276277542114258,2.0075127719118555,8.859671652317047e-05,0.9615204334259033,8.859671652317047e-05,0.007339856201782823,0.016646079551428557,5.276277542114258,0.22101424261927605,0.03163975607603789,2.4097825288772583,3.3100573420524597,4.024311637878418,4.372764415740967,4.807624806404115,aug,2.062934637069702,D:\nnunet\2D,2.0048110485076904,1.4705358743667603,1.466845270755012,526257.4280800615,4.092663288116455,1.96022629737854
Bone_0511,0.9934055054376079,262144,old2D,2.8435428142547607,2.7750766277313232,2.65008807182312,5.582104682922363,2.650087962460169,2.734363079071045e-06,0.9319669008255005,2.734363079071045e-06,0.001672640897333622,0.029916830640286204,5.582104682922363,1.6464996337890625,0.19402546435594561,3.0654079914093018,3.6796022057533264,4.305200052261352,4.7755742311477665,5.201700793743138,std,2.7183303833007812,D:\nnunet\2D,2.6498641967773438,1.3776121139526367,1.377181308767724,694704.6588311585,5.493407249450684,1.9318883419036865
Bone_0511,0.9812829970192937,262144,old2D,2.943695306777954,2.9852166175842285,2.79587984085083,5.739773750305176,2.7958799655733575,2.214685082435608e-06,0.9497856497764587,2.214685082435608e-06,0.005640386398881674,0.019697983171790837,5.739773750305176,1.5607423186302185,0.14981286674737931,3.2578067779541016,3.947231113910675,4.468888354301452,5.049454121589662,5.444462209701549,aug,2.7541587352752686,D:\nnunet\2D,2.795680046081543,1.4573177099227905,1.4569337588103182,732923.1576952622,5.739375591278076,1.9497179985046387
Bone_0512,0.9919123681234673,262144,old2D,2.716862440109253,2.507488250732422,2.560884952545166,5.290497303009033,2.560884763584074,1.2911856174468994e-05,0.9425891041755676,1.2911856174468994e-05,0.006008497213944793,0.022154260911047458,5.290497303009033,1.74760240316391,0.1634151510894299,2.841699957847595,3.574338734149933,4.109939098358154,4.433250050544739,4.8276467723846475,std,2.7695553302764893,D:\nnunet\2D,2.5601813793182373,1.2543845176696777,1.2529477886643983,671320.5754649835,5.277043342590332,1.942330002784729
Bone_0512,0.9914681745822619,262144,old2D,2.70479416847229,2.4974753856658936,2.5520567893981934,5.367771148681641,2.552056962676261,3.0994415283203125e-05,0.9435308575630188,3.0994415283203125e-05,0.006361998360604048,0.02193652261048555,5.367771148681641,1.7261301279067993,0.13685543909668924,2.835858464241028,3.572416841983795,4.109500098228454,4.4468949604034425,4.854899669647226,aug,2.758302927017212,D:\nnunet\2D,2.550985336303711,1.2641741037368774,1.2620093194488828,669006.4204238057,5.255779266357422,1.9431346654891968
Bone_0513,0.9929510609279025,262144,old2D,2.4353935718536377,2.406144142150879,2.2613983154296875,5.193835735321045,2.2613984118792203,8.26120376586914e-05,0.9285556077957153,8.26120376586914e-05,0.006849141001701356,0.02138597849756479,5.193835735321045,0.9903744012117386,0.05858653783798219,2.613732933998108,3.355325758457184,4.011119103431701,4.413796896934509,4.795384188175203,std,2.28904128074646,D:\nnunet\2D,2.259791851043701,1.351661205291748,1.348971840840523,592812.0252836663,4.695185661315918,1.9278960227966309
Bone_0513,0.9855213822155863,262144,old2D,2.6307992935180664,2.601921319961548,2.456544876098633,5.277828216552734,2.4565446116600285,0.00010398030281066895,0.9337636828422546,0.00010398030281066895,0.007827039785683155,0.024529848136007785,5.277828216552734,1.533410906791687,0.15937224328517915,2.7514755725860596,3.47456693649292,4.0275904655456545,4.441542510986328,4.922039969444277,aug,2.4846584796905518,D:\nnunet\2D,2.4557809829711914,1.250612497329712,1.2491117936410132,643968.4306790065,5.0865797996521,1.9334731101989746
Bone_0514,0.9938183284996064,262144,old2D,2.4101316928863525,2.1843597888946533,2.2981622219085693,5.113146781921387,2.2981624956807707,8.355826139450073e-06,0.953542172908783,8.355826139450073e-06,0.0016703495271503928,0.011901859529316425,5.113146781921387,0.9295164346694946,0.04224951639771462,2.6845704317092896,3.4135053753852844,3.9868351459503173,4.349162640571595,4.737506326675423,std,2.522883415222168,D:\nnunet\2D,2.2971103191375732,1.367105484008789,1.365336429751468,602449.50926774,4.707242488861084,1.9531059265136719
Bone_0514,0.9908425865318109,262144,old2D,2.559386968612671,2.3224120140075684,2.4640660285949707,5.076788425445557,2.4640661693154833,7.4319541454315186e-06,0.962756335735321,7.4319541454315186e-06,0.0025202055536210537,0.01904775520786643,5.076788425445557,1.5294459462165833,0.15833733975887299,2.8012261390686035,3.4811567664146423,3.99781105518341,4.3941590690612795,4.763199580669406,aug,2.7010347843170166,D:\nnunet\2D,2.4640588760375977,1.2535691261291504,1.2535550437497573,645940.161889038,5.023446559906006,1.9627537727355957
Bone_0515,0.9946170152145729,262144,old2D,2.3430590629577637,2.2138075828552246,2.2029800415039062,5.02396297454834,2.202980004738137,1.3113021850585938e-06,0.9402153491973877,1.3113021850585938e-06,0.021191775918006903,0.04424498125910759,5.02396297454834,0.6148378551006317,0.07199170589447022,2.614108920097351,3.366342544555664,3.982388591766357,4.403374657630921,4.78729254436493,std,2.331037998199463,D:\nnunet\2D,2.201786518096924,1.3969758749008179,1.3950930550045486,577497.9903620742,4.544846057891846,1.9397060871124268
Bone_0515,0.9939422748590946,262144,old2D,2.340020179748535,2.2132794857025146,2.201371908187866,5.1434173583984375,2.2013718634513424,3.695487976074219e-05,0.9407491087913513,3.695487976074219e-05,0.019600398898124698,0.04428141973912716,5.1434173583984375,0.6246084868907928,0.06826259456574918,2.625697374343872,3.361706852912903,3.986523747444153,4.413569855690003,4.812941184043888,aug,2.3266124725341797,D:\nnunet\2D,2.199871778488159,1.4022003412246704,1.3998441053623116,577076.4257725887,4.539892196655273,1.9401081800460815
Bone_0516,0.9911093191858065,262144,old2D,2.834975004196167,2.8487675189971924,2.631917715072632,5.307074069976807,2.631917870846962,7.092952728271484e-06,0.9283742308616638,7.092952728271484e-06,0.016300482749938967,0.10910925142467022,5.307074069976807,1.6941565573215485,0.22024411857128143,3.0110899209976196,3.7036609053611755,4.2078893899917595,4.5202472162246705,4.901620927333832,std,2.6173110008239746,D:\nnunet\2D,2.6311025619506836,1.3286995887756348,1.3270840882920265,689941.478335306,5.46607780456543,1.928086757659912
Bone_0516,0.9887755481340726,262144,old2D,2.9515793323516846,3.0163092613220215,2.749501943588257,5.500409126281738,2.7495020697672317,5.364418029785156e-05,0.9315358400344849,5.364418029785156e-05,0.02816699063777924,0.0765351865440607,5.500409126281738,2.151947796344757,0.13953427374362945,3.079484224319458,3.7640467286109924,4.241657352447509,4.58877004146576,4.982504857540146,aug,2.681576728820801,D:\nnunet\2D,2.7463061809539795,1.3029944896697998,1.2962371288632673,720765.4705770612,5.697885990142822,1.9304533004760742
Bone_0517,0.992051533618342,262144,old2D,2.44022536277771,2.2471418380737305,2.318052053451538,5.258841037750244,2.3180525271924353,2.0265579223632812e-05,0.9499335885047913,2.0265579223632812e-05,0.02368146014213562,0.0857968693971634,5.258841037750244,1.2611103355884552,0.1788008034229279,2.5988746881484985,3.33883935213089,4.070567893981933,4.4315649509429935,4.780458784103412,std,2.5101840496063232,D:\nnunet\2D,2.3170998096466064,1.274436354637146,1.2727030418882073,607663.5616883337,4.757325649261475,1.9495435953140259
Bone_0517,0.9898492466222799,262144,old2D,2.5408263206481934,2.371807813644409,2.40594220161438,5.1647844314575195,2.405942183432586,8.07046890258789e-05,0.9469133019447327,8.07046890258789e-05,0.043331916488707066,0.07528364405035973,5.1647844314575195,1.506514072418213,0.10196386724710464,2.6932491064071655,3.4104353189468384,4.091899871826171,4.523988490104675,4.884794470310216,aug,2.5722930431365967,D:\nnunet\2D,2.403273820877075,1.294403076171875,1.2894368777663996,630703.3077337518,4.944100379943848,1.945863127708435
Bone_0518,0.9943416246284215,262144,old2D,2.526099681854248,2.3763668537139893,2.3666515350341797,5.267300605773926,2.366651422869822,1.6450881958007812e-05,0.9368796944618225,1.6450881958007812e-05,0.01185889305174351,0.02767675407230854,5.267300605773926,0.5638270378112793,0.05894353557378054,2.9231945276260376,3.600333273410797,4.121421456336975,4.600990767478943,4.989897990226747,std,2.514698028564453,D:\nnunet\2D,2.3649652004241943,1.4997645616531372,1.4971021634110937,620403.4705967866,4.89106559753418,1.936212420463562
Bone_0518,0.9929782646080171,262144,old2D,2.5122108459472656,2.3721535205841064,2.372344493865967,5.485146999359131,2.372344592994274,2.0503997802734375e-05,0.9443253874778748,2.0503997802734375e-05,0.015708884097635746,0.029993017613887785,5.485146999359131,0.683871254324913,0.07430944703519345,2.908300042152405,3.6055408716201782,4.122971940040588,4.624572339057923,4.9611617021560726,aug,2.5121891498565674,D:\nnunet\2D,2.372131586074829,1.4830268621444702,1.4826863800799919,621895.900985891,4.884342193603516,1.9442405700683594
Bone_0519,0.9920475463722808,262144,old2D,2.4658048152923584,2.3147499561309814,2.2889480590820312,5.283355236053467,2.288947947122395,7.271766662597656e-06,0.9282762408256531,7.271766662597656e-06,0.010885530710220338,0.03998792469501495,5.283355236053467,1.3131174445152283,0.086490261182189,2.601824402809143,3.2965603470802307,3.8853296041488647,4.188640685081483,4.623120563983937,std,2.439480781555176,D:\nnunet\2D,2.2884252071380615,1.2582120895385742,1.2572609585771406,600033.9706504531,4.754230499267578,1.9280644655227661
Bone_0519,0.9898181752560473,262144,old2D,2.4588990211486816,2.3135359287261963,2.2886228561401367,5.354576110839844,2.288622852826137,1.71661376953125e-05,0.9307510256767273,1.71661376953125e-05,0.006807260155677796,0.03849325034767389,5.354576110839844,1.316488802433014,0.05977576598525047,2.5953128337860107,3.304732024669647,3.8890395641326903,4.213699126243592,4.7383151059150785,aug,2.4328324794769287,D:\nnunet\2D,2.2874696254730225,1.2670021057128906,1.2649177524844055,599948.7491312549,4.746367931365967,1.9302817583084106
Bone_0520,0.9949384133897966,262144,old2D,2.0407509803771973,1.8665761947631836,1.929902195930481,4.651259899139404,1.9299020725385754,1.2516975402832031e-06,0.9456821084022522,1.2516975402832031e-06,0.00040484181605279453,0.004081795047968626,4.651259899139404,0.40995876491069794,0.01258772173896432,2.274788022041321,3.0021401047706604,3.661090815067291,3.9337406349182134,4.376262919425984,std,2.1029059886932373,D:\nnunet\2D,1.928731083869934,1.2981818914413452,1.2964403806269973,505912.2489035523,3.969481945037842,1.945108413696289
Bone_0520,0.9957150870797015,262144,old2D,2.050645589828491,1.888141393661499,1.9595248699188232,4.802120208740234,1.9595246185048283,8.707866072654724e-07,0.9555647373199463,8.707866072654724e-07,0.0005136275044642389,0.004533522170968353,4.802120208740234,0.6110420376062393,0.014083378156647086,2.27921724319458,3.012278199195862,3.659715175628662,3.913602697849274,4.316356034755725,aug,2.121891736984253,D:\nnunet\2D,1.959388256072998,1.268519401550293,1.2683085298650731,513677.6215933297,4.01003360748291,1.9554980993270874
Bone_0521,0.9935915231909038,262144,old2D,2.426865339279175,2.2782177925109863,2.2872424125671387,5.064188480377197,2.287242370404429,6.600117785637849e-09,0.9424676895141602,6.600117785637849e-09,2.0930001943270327e-05,0.003179175716359168,5.064188480377197,1.093018114566803,0.05612084809690714,2.634893536567688,3.351859986782074,4.011543464660644,4.378783216476441,4.763583263397233,std,2.4343881607055664,D:\nnunet\2D,2.2857415676116943,1.3456010818481445,1.3430481014701687,599586.8639472986,4.7126054763793945,1.9418487548828125
Bone_0521,0.9922896555540882,262144,old2D,2.4255223274230957,2.276737928390503,2.289031505584717,5.078449726104736,2.289031369666051,2.448782652209047e-07,0.9437257647514343,2.448782652209047e-07,0.0008205323833972216,0.0177480124682188,5.078449726104736,0.9879243224859238,0.06297055184841156,2.6365844011306763,3.344419300556183,4.016240787506103,4.398466014862061,4.823532892227194,aug,2.43550705909729,D:\nnunet\2D,2.2867231369018555,1.3488670587539673,1.3449460072649164,600055.8393697373,4.712244987487793,1.9427753686904907
Bone_0522,0.9955617218296346,262144,old2D,2.1347827911376953,1.9710752964019775,2.01983642578125,4.688138484954834,2.019836276670702,6.3925981521606445e-06,0.9461554884910583,6.3925981521606445e-06,0.018455164670944216,0.040476122796535494,4.688138484954834,0.4240945875644684,0.05561776421964169,2.3450114727020264,3.159432888031006,3.862405848503112,4.114920992851258,4.448150135517123,std,2.1830339431762695,D:\nnunet\2D,2.0193262100219727,1.3476073741912842,1.3468427573318802,529487.9609115645,4.154109477996826,1.9459166526794434
Bone_0522,0.9933006750001929,262144,old2D,2.2182843685150146,2.0789685249328613,2.093600034713745,4.82562255859375,2.093600210139641,2.0325183868408203e-05,0.943792462348938,2.0325183868408203e-05,0.029558833941817284,0.042365894317626954,4.82562255859375,0.4835652709007263,0.0546333447098732,2.4750192165374756,3.226576507091522,3.8831894159317013,4.185129528045654,4.604349322319033,aug,2.230576276779175,D:\nnunet\2D,2.0912601947784424,1.3710243701934814,1.3674484720935485,548824.7334868461,4.309545040130615,1.9427378177642822
Bone_0523,0.9931907213415654,262144,old2D,2.4122424125671387,2.18841814994812,2.303572654724121,5.284592628479004,2.3035728212817927,1.9073486328125e-06,0.954950749874115,1.9073486328125e-06,0.0022429580837488184,0.014377316739410161,5.284592628479004,1.0747164487838745,0.08085005506873132,2.6752817630767822,3.3540212512016296,3.9432612419128414,4.295765161514283,4.780685581207299,std,2.527141571044922,D:\nnunet\2D,2.303316831588745,1.3078548908233643,1.3074039657241834,603867.7936620943,4.715559005737305,1.95484459400177
Bone_0523,0.9937358141560185,262144,old2D,2.3976168632507324,2.1948773860931396,2.3090906143188477,5.126030921936035,2.3090905723958137,8.448958396911621e-06,0.9630774259567261,8.448958396911621e-06,0.004706171615049244,0.02327449608594179,5.126030921936035,1.2297691404819489,0.15942350178956988,2.662380814552307,3.3610680103302,3.9481534600257873,4.299832134246826,4.731301203727735,aug,2.511784076690674,D:\nnunet\2D,2.309044599533081,1.2876979112625122,1.2876154094257084,605314.2390101282,4.706661701202393,1.963058352470398
Bone_0524,0.9946306456452305,262144,old2D,2.1161251068115234,2.1002392768859863,1.9567713737487793,4.8320207595825195,1.9567712409676705,2.4960604250168217e-08,0.9246951937675476,2.4960604250168217e-08,0.00013090428563009485,0.011981662772595882,4.8320207595825195,0.3228020966053009,0.032296793162822725,2.3264154195785522,3.0751768350601196,3.782270789146423,4.119611244201661,4.462115576267249,std,1.9724230766296387,D:\nnunet\2D,1.9565374851226807,1.354470133781433,1.3541322996425893,512955.840192229,4.072662830352783,1.9245851039886475
Bone_0524,0.9895542867465498,262144,old2D,2.2136173248291016,2.3120338916778564,2.1000335216522217,5.121787071228027,2.1000331787702287,6.0439109802246094e-05,0.9486886262893677,6.0439109802246094e-05,0.0080292007625103,0.019541606921702624,5.121787071228027,0.4771028459072113,0.030381326563656334,2.5171395540237427,3.244314432144165,3.888115644454956,4.272335042953492,4.747709862709092,aug,2.0010433197021484,D:\nnunet\2D,2.099459409713745,1.3933029174804688,1.3924376046043823,550511.0976155428,4.313076496124268,1.9484291076660156
